Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Group
5.814756975876716	3.77504785563894	-7.28463344485068	-10.193728175576	-1.3003429491014078	0.4867773167909881	-3.68865502135958	6.867968071031407	C
7.93934982674886	-9.722305486900815	0.7883107344726835	-12.781517508900976	3.38238925100204	-8.889591590675847	9.851607821353408	1.0229220404806871	B
6.836226115067163	-3.394659431040699	-1.5152530943854177	-13.826721004453429	2.326310156884087	-4.511079315189047	6.7436529525816375	-2.2888714496602542	A
4.7752774245761	8.416437937543481	-13.765085077296906	-3.166078252633258	1.9202880219231728	3.497487245685615	-7.139529776058648	3.773814069425603	B
4.506819290222502	11.174967301009731	-2.985530255843869	-1.6769862780016216	-1.6698439774126406	1.9978894704771235	-5.682489133171947	6.233543967264215	A
4.981025587187894	6.4096717236107486	-14.434082602692794	-1.4253886876339463	7.392267781161136	-0.0456349811558089	-4.455656723596281	3.569430451526435	B
6.9087411604601945	0.4306673578997473	0.5288787756065734	-13.46493442014048	10.276388350195097	-8.013660232976608	7.826917965742487	-5.834828306734542	B
6.191943645730592	-2.080472067373835	-4.040473995883254	-7.753018187561488	7.542065492079942	-3.523912199279738	10.756620790130356	-1.587901238447552	C
1.7078690532349246	8.73474614030063	-11.604711738142695	-2.868404280121039	7.194829386434204	1.4966167645394777	-2.1801771834087487	-0.1545197799027566	A
-0.2030868736624747	7.621241725939068	-9.205028861129229	-1.193279207490661	10.2208489185322	-2.006971083639824	-4.442503643502923	-1.247096031822256	B
9.311442129030604	4.330410086667122	-8.551044638055146	-5.415708603744228	4.57614124088451	0.7065980729672177	-9.668297221852756	3.678851105585607	C
5.178420249640678	3.275683554080788	-8.105624898985482	-3.515886889291136	8.101270798201622	0.1982212265765092	-5.2801900783785305	2.54703516494787	A
-0.3147889802222643	4.554058920068936	-13.869027508254796	-0.3718187286208145	7.24760986411925	2.382513264047464	-0.7042770160800234	1.4332314800964363	A
1.182646283560553	-4.857185617425012	-5.234659946599356	-8.863606085086696	3.049894445039864	-7.917811256357378	9.63128094252026	-5.589503270982145	C
8.599169373839828	5.909915205121767	-8.082045490982646	0.387868873689591	5.037230873884156	-0.7505916840865456	-3.60110824382326	0.4674641342317453	C
6.309395914447687	-4.527048421741394	-0.4091191781464844	-13.306417997934249	1.656397051392311	-7.769327358752133	5.420965269213042	-0.5070431046894486	B
2.8239949548197205	4.837195420355762	-10.461407321576328	-5.352424134595048	10.648353349430929	-0.5008195756454883	-4.499496479796873	-0.0614144791331335	A
8.723855822495342	-2.610228551779084	2.7533841655627187	-10.092004489025513	5.440799038157667	-10.656941678949082	10.444018394475773	-3.664558943170962	C
8.409797947835525	-3.2212553984453787	-1.914620671104033	-9.21955926479778	2.280543109213398	-7.54519750837048	5.741019557813248	-0.7046816598083154	B
6.979315069634453	-0.7163166197967294	0.4656697905099675	-11.109021672510655	3.930452080591552	-5.898725339066201	13.03686776518852	-3.258153634331752	C
0.8062045331167242	6.196722924709538	-7.506398303161445	-3.962146638681464	7.684790123640943	-1.774260255863596	-0.0603911354497954	-0.8515015430737072	A
6.609576133719079	-6.47996284702737	-0.7806399507333293	-10.048932789099233	4.528029797018126	-1.5645400534577654	6.663322266596508	-3.883186703904628	B
8.51683240044313	3.523938679623191	-14.163694011783514	-1.6411304406812004	10.04082428605974	4.491774267687894	-1.449759994954925	1.426349633223838	A
9.76166520325603	6.489845196244071	-2.7821244063538506	-5.211466176819341	-3.581362110983832	4.2404882440252205	-5.925989392550399	1.4947993037291851	A
8.73690260093614	1.7273874075205615	-8.626256825697109	0.5943200323785316	7.753887618175037	-1.875659605427684	-6.6757121557645975	-3.122805203147152	B
6.0383738870937815	9.296130578712066	-6.816730255743649	-6.022571918633401	-0.9748430362552384	2.32883527337878	-4.887396540409875	5.262800352127924	B
8.205271031417219	-1.113541658577622	-3.733839283056041	-6.667069490328573	6.268110718040793	-5.376770581863387	10.155063630248788	-0.8437829728232709	B
4.877604226861631	-0.4007977316036228	-1.0368358790277357	-5.613032217412603	2.839157662837999	-7.635205404635905	7.17678092863417	-2.01517795311836	B
5.697953916170133	8.732279607845372	-6.260110725533842	-2.9351961946286176	9.477673651603771	-2.2806615780756787	-10.22338176212598	0.1137302088300634	A
2.966811099693303	-4.521141678168164	-5.596176097791684	-13.641824465144182	6.468244681863634	-7.342030815423032	5.399994342921375	-0.6172051209306313	C
7.9937718315233	7.582918654460449	-6.468039088466446	-7.663765562722533	12.109930416334564	-1.0094472961871317	-2.67213875998212	-2.818717909788287	A
5.074527880621584	8.160260176419909	-8.64599503445448	-5.889705287316094	8.018233319567475	0.5888077680477544	-2.490019957701713	0.493889527335397	A
8.444466796559082	-6.029623083643234	1.402843090357814	-7.986932340416593	3.258607342892873	-6.682163322907817	10.270107786885196	-2.1872736349514774	B
10.433818651666432	-3.82735743772865	-2.170644207659	-11.344065587052008	3.5374980024399147	-3.862790399881524	8.890181921419673	-6.312355335519302	A
3.159024865045646	9.128769212329434	-8.728917496953509	-5.075092005402894	8.835080639175239	0.0447781867777443	-5.248685542786517	4.412908136806919	B
8.729636667959532	-3.616648699005499	-2.14089420247634	-11.693990281812775	4.836963287747704	-4.182907474915467	10.328371274908566	-0.286441737173623	B
4.481113393835716	-2.274916515387024	-0.7667332483806373	-9.340406744252247	6.505753035387977	-7.2366204822744145	10.038150909772474	-3.7712719317361088	C
7.797472702001882	-4.576616272144839	1.7161383524807703	-13.41674020751135	2.7796400560047894	-5.578066239829009	8.935579930713574	-0.0382592673363459	C
4.538780624422115	7.453323722703415	-6.9711071380210345	-5.500076427498147	1.1194118859476934	5.124598061755358	-6.791064631567245	4.842478569589731	A
1.3158437670256458	8.019087701407688	-12.466167645705042	-4.6249525092846255	8.220526368791408	-3.317085288974802	-3.17503119015059	-0.0563180597213162	A
-0.0118390464781432	6.830946277519533	-12.332382486642423	-5.558915821651823	-0.6056378103005826	3.075462164658577	-7.7996109729930145	3.2074376702483525	C
8.972689494786387	3.070388707622196	-5.284370127645891	-1.313302686798656	-3.719584035573536	2.181537812298852	-3.461242390928478	4.402532917173039	B
2.9044799228140006	-3.5423272566759767	2.8962813726482746	-9.023827941043946	2.707076146084156	-4.296374713828155	8.909066843019488	-1.9969124074780444	A
6.233411832114581	0.4969342853929186	-1.3507372598783325	-9.33787106959629	2.1472061532672355	-2.863159154683252	10.46999492831738	-1.4457163368950094	C
8.553308661997503	8.898335495329096	-7.841934368148195	-5.396574485331077	-2.3994543804655857	4.799849249299122	-2.181522631297402	5.050269959060629	B
7.675423954046129	-0.0749042412600946	2.226948499781183	-8.100381692013993	6.314636025775394	-5.22299609557508	8.230115434131767	-2.125048021345241	A
3.823942384116082	7.215330251822334	-3.6731319041956008	-4.101286725313781	-1.3108773070050124	1.3866209540585608	-3.248071557109592	4.194205616555317	C
11.549296481488916	-1.354697319288589	-1.6595861750510763	-9.537108569870972	5.621686545751551	-0.6949956300426834	5.751574569817628	-0.4388706711566583	B
2.57960692622906	8.418691465496515	-8.474904185250574	-3.446828479276226	0.1960481419700566	2.022658901755704	-7.325941720923696	-1.33954730409853	C
5.759269480986847	8.141343753870041	-7.502563234386563	-5.286271897071083	-2.121430321548663	2.6302622155326887	-8.470429852930545	4.692747127506863	C
8.115717469942965	-2.5922622975379315	1.2542679242971575	-6.196190608355209	3.298935235745251	-5.833294951162936	8.987272781377762	-2.6123837415884	A
4.773480581074217	6.374176849544505	-10.648439413149578	-4.934374539135018	8.418486513698582	-7.523893766256666	-3.2225828892489266	2.6165007772415043	C
2.71472179068012	-2.34685859583502	-1.08260598909084	-8.860103441137502	4.0931844874690055	-8.951228265531551	8.670865623017004	-0.2789178515381607	B
4.197903620032562	7.849613052291295	-11.55719621869375	-5.790141063945052	9.364284740219809	3.889394350868074	-4.31084597408582	5.22507710513783	B
10.610654812080618	2.2464495149011467	-8.996424672439487	-5.9688215222491525	-0.2070905609383377	1.6702942337001594	-2.8772357261447308	5.395215805127802	C
2.54148723971237	4.052559419447206	-10.191792815482826	-5.7946374822190165	11.466580165259604	-1.4624627402784645	-2.829273088567164	2.862377592418491	B
8.484719735904495	6.947189489029477	-8.532163185258424	-6.345520634855333	-1.1921818214141005	1.9805115802812587	-3.3407177198298657	3.823034905050821	A
6.9258376178532135	-0.6410532124563879	1.122677243094714	-12.028815494719664	5.216663361274687	-6.947550695047218	9.7212847953168	-0.242183506970536	A
3.5950833667227142	7.848511795779671	-8.005940108686573	-0.6278430540713851	3.302394497669708	-1.282419102065379	-5.833892456338291	4.374506865323773	C
11.87985234131911	-6.798588243965254	1.5743363261560468	-9.422173561400236	3.2906309858973994	-7.749917298730899	6.31146752591212	-0.9355564803617288	A
